Customer_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
CUST-004812,31.0,Male,Malaysia,Kuala Lumpur,0.9,12.3,12.5,8.31,56.23,10,8,37.97,105,27.7,16.5,67.27,3,1,34.82,5.7,4,368.78,77.93,2024-Q1,0
CUST-004813,21.0,Male,Singapore,Singapore,3.4,15.6,10.0,2.28,32.69,6,10,64.56,161,49.89,1.91,51.56,2,1,36.57,2.2,2,679.13,24.02,2024-Q3,0
CUST-004814,48.0,Female,Thailand,Chiang Mai,3.2,24.8,19.9,8.58,26.19,10,9,274.63,68,31.29,13.28,74.72,3,2,85.38,3.9,1,2601.41,26.75,2024-Q4,0
CUST-004815,28.0,Male,Indonesia,Jakarta,6.6,35.9,23.3,5.36,38.19,5,12,112.54,56,36.28,15.15,76.0,1,1,67.42,0.0,4,1448.32,5.97,2024-Q3,0
CUST-004816,38.0,Female,Indonesia,Medan,4.4,16.0,7.1,8.06,37.12,10,2,75.05,49,20.04,17.02,46.83,1,3,60.25,2.8,2,204.38,83.9,2024-Q4,0
CUST-004817,43.0,Male,Indonesia,Surabaya,2.9,21.7,14.0,7.23,50.54,9,6,32.69,17,15.73,21.18,55.62,0,0,63.62,2.9,3,258.25,20.84,2025-Q1,0
CUST-004818,39.0,Other,Singapore,Singapore,3.3,40.0,12.1,10.64,0.0,2,8,99.42,33,2.94,11.21,82.56,1,2,52.25,8.1,1,789.72,26.87,2024-Q1,0
CUST-004819,15.0,Female,Singapore,Singapore,1.9,18.0,16.8,6.02,23.32,9,16,71.39,37,10.2,5.53,40.89,2,2,58.37,6.0,2,1208.27,6.51,2025-Q2,1
CUST-004820,42.0,Female,Singapore,Singapore,3.4,21.7,14.6,4.99,17.75,6,14,143.46,39,57.46,45.35,66.22,1,2,42.17,8.4,2,2136.53,35.78,2024-Q2,0
CUST-004821,33.0,Female,Malaysia,Johor Bahru,0.7,8.1,11.7,4.72,0.0,5,8,40.47,28,59.31,5.86,33.45,2,0,81.69,5.2,5,385.03,85.98,2024-Q3,0
CUST-004822,30.0,Male,Indonesia,Surabaya,2.5,33.7,14.6,3.41,28.1,4,7,146.84,116,40.53,19.75,38.34,2,2,38.91,0.9,2,1121.36,5.11,2024-Q3,0
CUST-004823,33.0,Female,Malaysia,Kuala Lumpur,3.8,12.3,12.7,8.02,8.01,8,9,70.14,7,23.45,27.95,15.81,1,2,66.0,7.1,2,734.5,36.25,2024-Q2,0
CUST-004824,16.0,Female,Malaysia,Penang,2.4,20.1,23.5,3.25,30.25,7,11,50.89,36,6.19,14.11,45.65,0,0,99.24,5.6,5,641.0,26.7,2024-Q4,0
CUST-004825,36.0,Female,Indonesia,Bandung,1.7,19.9,9.2,8.0,28.24,5,9,99.63,41,59.2,25.66,69.35,4,1,100.0,6.3,2,989.04,22.67,2024-Q4,0
CUST-004826,19.0,Male,Indonesia,Jakarta,2.9,18.7,15.5,5.44,47.07,7,6,244.55,57,31.12,7.53,64.52,2,0,78.96,7.2,2,1583.99,5.77,2024-Q1,0
CUST-004827,31.0,Male,Indonesia,Medan,1.5,14.5,17.1,1.59,33.0,4,4,133.92,4,64.86,28.28,66.37,2,2,100.0,5.8,1,538.02,32.33,2024-Q2,0
CUST-004828,36.0,Female,Indonesia,Medan,2.3,19.9,16.6,9.72,4.17,3,6,106.71,74,18.14,2.76,74.75,1,2,48.62,7.9,5,788.81,26.49,2025-Q1,1
CUST-004829,46.0,Male,Philippines,Cebu,4.7,32.1,12.2,1.0,44.93,3,3,66.97,67,40.99,5.52,18.27,1,1,78.93,4.9,8,280.65,24.83,2024-Q4,0
CUST-004830,25.0,Other,Thailand,Chiang Mai,4.9,36.2,22.2,5.8,86.4,3,14,196.25,88,14.39,0.05,81.71,1,3,50.27,3.4,5,2813.53,13.88,2025-Q1,0
CUST-004831,50.0,Female,Malaysia,Johor Bahru,3.2,16.6,1.5,6.58,59.5,5,9,108.98,19,25.29,11.29,18.35,1,1,100.0,2.3,6,1058.89,15.02,2024-Q4,0
CUST-004832,44.0,Male,Indonesia,Surabaya,1.2,14.4,7.4,1.0,51.58,7,8,30.39,51,71.34,13.2,72.83,1,4,76.51,3.9,1,291.94,64.88,2025-Q1,0
CUST-004833,29.0,Female,Malaysia,Kuala Lumpur,2.1,11.5,18.0,7.1,34.09,6,11,136.83,7,35.6,16.7,69.78,0,3,64.59,4.8,4,1631.65,54.33,2024-Q1,0
CUST-004834,22.0,Male,Malaysia,Penang,3.0,39.5,8.7,4.33,28.18,3,13,102.68,17,56.4,14.68,30.0,1,1,100.0,7.5,2,1433.95,53.98,2024-Q1,0
CUST-004835,18.0,Female,Indonesia,Medan,1.6,19.0,8.4,5.38,26.79,4,7,84.13,11,27.77,4.38,76.98,1,4,0.0,3.7,3,672.37,3.0,2025-Q1,0
CUST-004836,37.0,Female,Philippines,Davao,7.7,26.9,11.2,9.36,42.81,5,1,177.96,35,80.29,22.67,56.54,2,0,69.54,0.0,2,273.08,8.07,2024-Q4,0
CUST-004837,26.0,Female,Indonesia,Surabaya,1.6,23.6,9.3,6.36,15.28,8,7,59.87,33,68.42,27.29,68.04,2,1,51.54,1.6,2,455.93,70.94,2024-Q1,0
CUST-004838,47.0,Female,Indonesia,Medan,2.8,35.7,17.8,5.12,42.41,5,13,67.21,34,32.7,37.73,34.76,1,2,42.91,7.2,6,912.94,13.71,2025-Q2,0
CUST-004839,27.0,Male,Indonesia,Surabaya,0.6,16.0,19.4,5.57,24.73,3,9,81.43,48,22.78,19.87,24.56,1,1,42.26,0.0,3,816.3,22.43,2025-Q1,0
CUST-004840,24.0,Male,Indonesia,Bandung,5.1,9.1,14.5,10.44,3.71,6,8,112.59,15,19.44,32.52,53.6,1,4,0.0,5.6,3,1018.19,18.78,2025-Q2,0
CUST-004841,37.0,Female,Philippines,Cebu,6.9,32.9,20.3,7.01,24.45,1,2,64.14,7,32.83,6.05,56.95,0,1,56.57,5.2,1,172.14,40.35,2024-Q1,0
CUST-004842,26.0,Other,Indonesia,Surabaya,1.2,25.2,5.7,3.79,63.02,4,12,51.88,3,44.51,19.82,27.49,0,4,33.8,3.3,4,692.89,49.45,2024-Q3,0
CUST-004843,34.0,Female,Indonesia,Medan,0.8,21.7,14.5,4.78,40.77,5,7,80.17,21,24.7,3.64,71.49,0,2,66.09,2.8,2,642.82,28.03,2025-Q1,0
CUST-004844,45.0,Male,Indonesia,Jakarta,3.2,30.3,22.1,3.02,0.0,5,5,67.92,36,52.16,16.35,50.97,1,3,36.1,13.0,3,445.08,9.73,2024-Q3,0
CUST-004845,35.0,Female,Indonesia,Bandung,8.3,22.1,19.9,4.87,24.53,3,7,221.81,26,48.85,43.84,41.08,1,1,78.28,7.1,3,1635.2,29.85,2025-Q2,0
CUST-004846,35.0,Female,Indonesia,Surabaya,0.9,30.6,22.6,10.02,56.07,6,7,28.87,41,46.53,17.52,58.76,1,1,21.33,0.5,3,301.16,2.46,2024-Q1,0
CUST-004847,36.0,Male,Indonesia,Medan,2.2,20.0,10.5,5.58,32.03,4,10,145.26,116,84.16,41.16,28.94,1,1,87.67,8.0,3,1562.99,24.36,2024-Q4,0
CUST-004848,15.0,Male,Malaysia,Penang,3.4,25.2,19.5,2.66,48.48,7,6,28.99,36,36.07,0.89,27.88,1,4,56.2,2.5,3,287.3,17.93,2024-Q1,0
CUST-004849,38.0,Male,Indonesia,Surabaya,2.9,22.2,11.4,7.08,30.09,6,8,85.35,50,25.73,29.04,93.08,3,3,33.07,4.8,4,772.63,5.99,2025-Q2,0
CUST-004850,36.0,Female,Philippines,Manila,3.7,15.4,17.6,5.02,41.68,5,3,49.13,43,47.37,3.73,57.89,0,2,76.04,6.8,2,180.44,14.6,2025-Q2,0
CUST-004851,44.0,Female,Indonesia,Bandung,6.3,16.4,21.9,7.4,38.71,7,7,37.94,79,5.25,15.02,69.53,2,1,46.94,6.0,5,368.77,4.87,2025-Q2,0
CUST-004852,41.0,Male,Malaysia,Johor Bahru,5.1,14.9,9.2,5.39,25.08,7,7,184.2,36,38.52,9.83,82.75,0,0,60.65,6.7,3,1363.85,16.98,2024-Q1,0
CUST-004853,32.0,Female,Philippines,Cebu,2.2,20.1,2.9,9.61,49.43,7,5,132.83,13,16.89,34.15,45.55,0,2,53.06,4.9,4,779.84,3.31,2024-Q4,0
CUST-004854,45.0,Female,Indonesia,Medan,0.9,14.4,25.1,3.72,68.63,6,10,92.05,17,71.26,7.16,60.88,3,3,10.55,3.1,5,1038.34,17.29,2025-Q2,0
CUST-004855,31.0,Male,Indonesia,Jakarta,5.4,21.5,16.9,3.09,45.69,7,6,95.57,80,26.33,10.2,52.21,2,3,74.37,3.3,3,636.31,10.7,2025-Q1,0
CUST-004856,37.0,Other,Thailand,Bangkok,2.2,21.2,13.4,8.34,40.08,5,10,58.42,27,15.53,16.63,20.46,0,0,50.05,5.5,2,597.49,8.15,2025-Q2,0
CUST-004857,31.0,Other,Singapore,Singapore,2.9,19.6,13.0,1.0,21.14,4,3,69.03,19,52.46,6.41,58.32,2,1,51.89,2.2,3,307.85,23.72,2025-Q1,0
CUST-004858,39.0,Female,Malaysia,Johor Bahru,4.8,19.8,1.4,5.57,56.76,9,10,60.87,40,25.44,18.69,56.25,0,4,61.35,6.7,2,692.14,4.96,2024-Q4,0
CUST-004859,30.0,Female,Indonesia,Medan,5.3,13.5,15.3,8.0,27.78,2,8,66.62,76,27.72,13.2,64.02,3,1,26.06,0.0,4,566.61,65.55,2024-Q3,0
CUST-004860,52.0,Male,Indonesia,Medan,4.6,15.7,10.8,1.0,49.21,7,5,79.14,33,73.11,18.4,88.28,3,1,27.19,6.1,6,511.98,116.92,2024-Q4,0
CUST-004861,56.0,Female,Singapore,Singapore,7.4,4.6,14.3,6.16,53.23,4,7,184.9,48,32.24,10.99,86.94,2,1,57.89,3.6,3,1328.64,20.58,2024-Q4,0
CUST-004862,44.0,Female,Philippines,Manila,2.7,17.0,14.2,2.26,57.75,9,6,123.25,147,39.75,11.43,46.29,2,2,58.18,10.3,1,790.11,5.65,2024-Q3,0
CUST-004863,51.0,Female,Indonesia,Medan,1.7,10.1,1.0,1.39,58.12,7,11,105.53,82,89.44,62.86,57.08,3,0,50.6,11.6,4,1234.25,10.51,2024-Q2,0
CUST-004864,17.0,Male,Philippines,Cebu,1.3,18.8,16.9,3.34,57.4,3,7,51.52,48,33.47,21.1,67.5,1,3,41.39,6.3,3,425.12,5.64,2024-Q4,0
CUST-004865,18.0,Male,Malaysia,Johor Bahru,1.8,12.3,15.1,5.54,12.88,2,15,113.74,37,22.17,47.11,37.11,0,4,11.18,0.8,1,1804.57,56.31,2024-Q4,1
CUST-004866,30.0,Male,Indonesia,Medan,1.8,1.6,15.9,4.24,20.82,4,10,22.61,95,30.76,14.47,86.12,2,1,73.98,5.7,3,264.98,2.77,2024-Q3,0
CUST-004867,34.0,Female,Indonesia,Bandung,3.2,36.0,12.9,8.77,10.55,7,7,60.75,181,34.41,3.79,54.86,2,0,60.77,7.2,3,524.43,17.71,2024-Q3,0
CUST-004868,32.0,Male,Indonesia,Bandung,4.0,16.1,14.3,6.21,9.2,5,10,45.12,104,45.92,1.61,56.56,0,1,53.56,4.3,4,486.79,36.82,2025-Q1,0
CUST-004869,16.0,Female,Indonesia,Medan,1.2,29.6,15.0,4.78,68.51,5,10,72.47,47,48.93,3.49,31.19,0,2,74.56,10.0,1,825.73,3.69,2025-Q1,0
CUST-004870,47.0,Female,Malaysia,Penang,4.8,13.8,15.6,2.73,18.28,3,6,75.92,22,33.61,57.91,74.36,1,2,36.09,4.9,2,498.96,38.85,2024-Q2,0
CUST-004871,58.0,Female,Indonesia,Bandung,5.1,31.6,16.9,6.56,15.47,3,5,70.02,18,30.44,18.4,74.21,1,4,64.56,7.2,2,484.38,7.43,2025-Q2,0
CUST-004872,48.0,Female,Indonesia,Surabaya,4.1,8.8,15.7,11.15,36.88,6,8,88.01,75,16.86,8.82,61.6,1,2,80.76,8.0,1,707.12,42.35,2024-Q4,0
CUST-004873,46.0,Male,Malaysia,Johor Bahru,2.0,19.4,25.1,4.24,23.08,5,8,96.53,22,17.38,9.92,31.73,2,3,53.87,0.0,5,813.39,16.56,2024-Q2,0
CUST-004874,36.0,Male,Malaysia,Kuala Lumpur,6.2,9.3,9.6,4.54,83.24,9,7,185.66,29,47.53,14.3,69.2,4,5,55.28,1.6,3,1422.87,117.63,2024-Q1,0
CUST-004875,25.0,Male,Singapore,Singapore,2.7,38.8,11.8,3.35,32.53,8,7,56.93,41,21.08,0.84,61.78,0,3,62.17,6.7,3,474.91,40.93,2024-Q1,0
CUST-004876,35.0,Male,Singapore,Singapore,1.5,16.0,24.2,8.96,46.9,8,9,56.2,19,52.29,34.42,50.6,0,1,79.55,5.5,1,598.04,8.22,2024-Q3,0
CUST-004877,57.0,Female,Indonesia,Medan,1.2,24.6,13.1,8.32,22.39,2,9,83.75,20,30.4,28.25,32.32,0,1,58.74,9.6,4,812.56,48.32,2024-Q1,0
CUST-004878,30.0,Female,Malaysia,Penang,3.0,21.6,19.6,4.88,4.76,6,18,105.01,14,48.52,12.69,55.82,1,3,93.5,6.7,6,1889.21,9.66,2025-Q1,0
CUST-004879,29.0,Other,Indonesia,Jakarta,2.0,17.8,14.8,4.5,23.43,4,8,90.74,58,10.16,2.29,66.59,2,3,52.88,10.7,2,849.38,16.25,2025-Q2,0
CUST-004880,46.0,Female,Indonesia,Bandung,0.9,22.1,12.6,3.64,23.64,3,6,242.71,54,43.48,13.08,69.72,0,1,20.75,4.5,2,1499.97,21.84,2024-Q1,0
CUST-004881,47.0,Male,Indonesia,Bandung,0.7,28.9,19.9,5.28,23.5,4,12,141.58,66,57.58,3.33,27.24,1,4,63.22,4.4,3,1777.5,21.51,2024-Q4,0
CUST-004882,25.0,Male,Malaysia,Johor Bahru,3.4,23.3,17.1,8.55,6.0,3,10,189.16,99,37.33,13.77,40.92,1,2,67.02,0.0,1,1902.68,26.45,2024-Q4,0
CUST-004883,31.0,Male,Malaysia,Penang,0.8,19.3,4.8,6.1,40.72,2,3,113.96,20,60.02,21.99,69.09,2,4,68.61,1.9,2,445.63,40.47,2025-Q1,0
CUST-004884,28.0,Female,Indonesia,Jakarta,0.3,22.2,15.0,9.22,31.26,2,5,93.06,12,45.89,31.82,61.49,1,0,49.97,6.9,3,551.99,10.85,2024-Q2,0
CUST-004885,35.0,Female,Philippines,Cebu,5.2,33.3,8.0,4.2,7.16,5,4,22.07,34,12.96,14.17,53.51,2,3,27.76,3.4,3,166.88,13.78,2024-Q2,0
CUST-004886,46.0,Male,Philippines,Manila,1.3,14.7,21.6,1.0,40.13,4,5,91.14,48,41.35,3.73,47.78,1,1,24.59,6.1,3,512.49,41.2,2024-Q2,0
CUST-004887,25.0,Female,Indonesia,Bandung,3.7,3.2,24.5,12.51,53.24,3,13,74.07,3,74.9,36.13,31.27,0,5,39.83,7.7,8,1022.9,13.24,2025-Q1,0
CUST-004888,46.0,Male,Malaysia,Johor Bahru,3.0,9.2,25.2,6.54,61.95,0,9,75.15,87,26.2,12.13,80.01,0,3,6.83,5.6,2,845.56,5.18,2024-Q2,0
CUST-004889,35.0,Male,Indonesia,Medan,1.7,9.8,16.1,7.95,0.0,3,12,152.4,37,34.13,7.11,48.73,3,1,77.3,0.0,2,1895.34,100.23,2025-Q1,0
CUST-004890,60.0,Female,Thailand,Bangkok,6.6,10.9,11.2,4.03,23.38,4,12,42.62,91,72.84,9.34,49.61,1,0,47.3,6.8,4,600.24,21.47,2025-Q1,0
CUST-004891,38.0,Female,Indonesia,Surabaya,4.1,11.2,15.9,2.59,10.58,5,6,160.75,40,84.32,30.21,55.82,2,2,88.48,2.1,2,1013.26,23.04,2024-Q2,0
CUST-004892,33.0,Male,Indonesia,Bandung,2.5,17.8,8.4,6.39,24.95,4,15,124.87,4,15.41,14.06,52.86,0,3,83.66,3.4,1,1979.26,3.9,2024-Q2,0
CUST-004893,40.0,Female,Indonesia,Bandung,1.4,20.0,28.1,1.02,65.77,8,9,99.66,44,44.64,14.03,53.23,1,1,58.53,6.3,3,953.75,13.98,2024-Q1,0
CUST-004894,30.0,Female,Indonesia,Surabaya,3.9,19.9,21.2,5.33,23.46,3,8,137.71,40,19.75,3.45,75.49,0,5,98.91,7.8,4,1193.6,32.98,2024-Q1,0
CUST-004895,15.0,Male,Malaysia,Kuala Lumpur,4.3,12.2,15.8,8.56,28.5,8,8,32.77,8,61.34,2.38,52.87,0,4,57.79,8.9,4,356.79,14.47,2024-Q1,0
CUST-004896,31.0,Male,Singapore,Singapore,2.8,26.0,20.0,7.12,21.42,3,6,108.23,156,18.37,5.05,69.23,0,0,75.58,8.6,4,754.16,74.83,2024-Q2,0
CUST-004897,31.0,Male,Indonesia,Medan,2.6,22.3,11.0,6.64,70.52,1,11,38.71,97,28.76,4.73,59.35,0,4,79.19,5.2,2,564.32,9.82,2024-Q3,0
CUST-004898,16.0,Female,Singapore,Singapore,4.1,30.7,7.4,10.36,0.0,2,3,106.34,81,51.2,1.21,52.44,0,2,50.68,2.8,8,434.7,228.32,2024-Q4,0
CUST-004899,33.0,Male,Philippines,Cebu,2.5,24.8,1.0,6.94,26.87,5,6,45.12,146,35.69,1.96,63.41,1,1,41.58,0.0,5,342.01,98.3,2025-Q2,0
CUST-004900,15.0,Female,Philippines,Manila,1.5,15.2,14.5,1.24,20.69,3,6,56.27,17,41.56,23.51,33.42,0,2,44.54,5.1,3,407.6,3.96,2025-Q1,0
CUST-004901,30.0,Male,Singapore,Singapore,0.9,28.4,12.8,5.63,3.58,5,7,67.92,51,62.03,25.98,77.53,3,4,100.0,9.3,3,576.24,37.07,2024-Q1,0
CUST-004902,37.0,Female,Indonesia,Medan,2.5,20.2,17.1,10.81,60.04,6,5,74.53,55,34.02,34.28,69.86,1,4,55.44,5.4,4,458.46,24.81,2024-Q2,0
CUST-004903,35.0,Male,Indonesia,Medan,0.8,24.4,14.1,5.23,1.94,5,8,96.67,104,19.39,30.39,80.65,1,1,67.61,7.6,2,814.15,35.74,2025-Q1,0
CUST-004904,29.0,Female,Philippines,Cebu,4.3,23.8,16.8,10.66,28.81,6,7,128.41,16,53.15,8.13,55.41,0,1,16.12,10.5,1,977.44,49.53,2024-Q4,0
CUST-004905,33.0,Other,Malaysia,Johor Bahru,2.5,17.0,18.9,8.56,36.43,4,5,325.55,40,92.67,25.63,69.03,1,1,67.77,4.5,2,1713.09,25.52,2024-Q2,0
CUST-004906,25.0,Male,Malaysia,Kuala Lumpur,4.8,18.8,5.2,4.98,22.98,5,13,59.86,78,59.67,7.83,18.77,0,1,74.18,0.0,2,902.79,41.78,2024-Q2,0
CUST-004907,34.0,Male,Philippines,Cebu,3.2,16.9,19.2,3.3,3.31,2,7,93.04,107,49.81,3.81,29.68,0,2,53.38,7.6,5,753.79,46.14,2024-Q3,0
CUST-004908,35.0,Male,Indonesia,Bandung,3.7,11.2,11.6,6.85,34.63,7,7,82.51,24,30.23,26.45,48.34,0,2,28.53,0.2,3,653.49,43.67,2024-Q3,0
CUST-004909,24.0,Male,Malaysia,Johor Bahru,1.6,0.8,17.1,9.18,22.76,8,12,48.18,61,30.73,3.0,67.98,2,4,45.88,1.8,3,672.62,3.9,2025-Q2,0
CUST-004910,37.0,Female,Indonesia,Bandung,2.4,12.4,20.1,2.05,54.17,3,8,29.33,48,25.01,8.1,43.45,1,2,44.69,7.1,2,370.84,5.15,2024-Q4,0
CUST-004911,37.0,Female,Indonesia,Surabaya,3.1,19.6,20.2,6.3,48.32,6,6,51.17,29,45.53,2.6,79.83,0,1,19.96,2.1,4,407.27,22.41,2024-Q3,0
CUST-004912,32.0,Female,Singapore,Singapore,2.9,26.7,14.8,1.0,76.89,7,4,63.47,17,61.49,17.68,64.59,0,3,50.47,0.0,3,319.24,16.22,2024-Q2,0
CUST-004913,61.0,Male,Indonesia,Bandung,2.8,24.4,15.1,5.15,40.2,7,8,69.96,93,30.82,7.17,90.73,2,3,56.3,1.8,1,646.56,38.82,2024-Q4,0
CUST-004914,32.0,Female,Thailand,Chiang Mai,1.2,15.8,19.4,1.86,49.79,7,4,39.3,97,51.37,5.11,51.64,1,1,26.83,5.4,2,147.06,2.77,2025-Q2,0
CUST-004915,31.0,Female,Indonesia,Jakarta,0.6,12.6,5.0,7.41,30.82,1,8,72.98,77,49.49,6.05,33.96,0,0,64.36,5.4,4,621.2,5.93,2024-Q1,0
CUST-004916,29.0,Female,Philippines,Cebu,1.1,16.6,8.3,4.28,72.23,6,8,78.24,27,52.79,24.27,44.74,0,1,60.23,5.0,2,647.14,8.31,2024-Q1,0
CUST-004917,23.0,Male,Malaysia,Kuala Lumpur,0.2,10.2,12.3,8.9,38.21,12,1,52.53,42,17.44,17.32,85.5,3,1,84.77,10.5,4,114.57,19.8,2025-Q1,0
CUST-004918,42.0,Female,Malaysia,Johor Bahru,0.6,1.1,6.0,4.65,35.95,3,7,130.65,73,16.55,20.25,14.19,0,1,23.57,6.2,2,962.83,8.44,2024-Q1,0
CUST-004919,26.0,Female,Thailand,Bangkok,3.3,5.6,12.4,4.42,48.81,4,3,33.66,27,19.61,27.53,78.26,0,2,61.11,4.3,1,134.87,3.94,2024-Q4,0
CUST-004920,28.0,Female,Indonesia,Medan,2.2,29.0,12.0,1.96,25.1,4,10,100.51,11,21.54,26.16,76.57,2,2,61.7,5.3,4,1122.19,2.77,2024-Q4,0
CUST-004921,28.0,Male,Indonesia,Medan,1.5,32.9,14.5,6.98,28.01,2,5,76.04,73,45.65,4.58,65.51,1,6,49.85,8.4,1,438.62,6.81,2025-Q1,0
CUST-004922,23.0,Male,Indonesia,Surabaya,2.2,24.0,13.7,7.23,48.8,3,10,90.45,17,74.38,9.45,73.58,1,0,72.89,5.1,4,1013.22,34.57,2024-Q3,0
CUST-004923,15.0,Female,Indonesia,Medan,0.5,17.5,20.4,8.35,52.64,7,10,108.44,67,30.63,21.46,46.22,0,1,28.82,8.2,4,1243.88,15.73,2024-Q4,0
CUST-004924,29.0,Male,Philippines,Davao,2.5,6.9,17.4,7.64,49.94,3,9,101.42,9,44.33,34.9,75.63,1,2,100.0,7.9,2,980.21,10.45,2024-Q2,0
CUST-004925,44.0,Male,Singapore,Singapore,0.9,16.7,13.6,7.0,36.4,7,9,29.41,51,56.39,2.03,70.9,1,0,39.52,5.8,4,283.03,10.63,2024-Q1,0
CUST-004926,36.0,Female,Indonesia,Jakarta,5.6,22.9,12.0,7.49,43.41,6,11,74.98,160,35.62,5.82,80.11,2,1,75.91,6.9,3,889.48,38.8,2024-Q4,0
CUST-004927,51.0,Male,Indonesia,Surabaya,3.8,24.6,13.7,7.74,57.21,5,8,111.56,99,18.87,0.25,41.76,1,1,61.15,8.3,4,984.78,5.46,2024-Q1,0
CUST-004928,42.0,Female,Singapore,Singapore,3.6,23.5,13.8,8.27,16.12,3,2,113.65,53,56.76,8.27,44.17,2,2,28.88,0.0,3,305.19,32.37,2024-Q3,0
CUST-004929,40.0,Female,Malaysia,Penang,2.9,27.7,29.1,2.18,38.03,7,12,55.67,87,27.77,9.51,30.35,1,1,82.8,5.7,3,780.08,7.99,2024-Q4,0
CUST-004930,55.0,Female,Indonesia,Medan,4.1,33.5,5.3,4.85,0.0,7,6,47.63,26,10.32,17.63,27.32,1,0,47.28,3.2,5,379.41,42.14,2024-Q4,0
CUST-004931,33.0,Female,Philippines,Davao,2.5,14.8,8.4,1.94,52.8,4,4,118.17,51,69.22,48.64,33.55,1,0,60.9,8.0,4,533.28,49.05,2024-Q4,0
CUST-004932,35.0,Male,Malaysia,Johor Bahru,1.4,40.4,7.6,6.83,22.35,4,15,112.97,5,33.57,24.07,77.29,0,2,25.57,2.3,2,1755.34,119.1,2024-Q1,0
CUST-004933,34.0,Male,Philippines,Cebu,3.7,1.8,15.6,10.07,22.88,3,9,47.7,76,49.83,0.87,57.71,2,1,49.46,10.9,2,532.43,26.52,2024-Q1,0
CUST-004934,51.0,Male,Indonesia,Jakarta,4.9,11.8,15.4,8.24,35.56,3,5,42.58,72,57.57,13.63,68.98,1,4,57.86,7.9,3,312.31,77.15,2024-Q4,0
CUST-004935,34.0,Female,Malaysia,Kuala Lumpur,1.2,19.6,10.6,4.48,50.38,4,9,68.9,83,60.49,16.89,41.77,0,3,29.23,4.5,3,726.83,20.74,2025-Q1,0
CUST-004936,27.0,Female,Indonesia,Jakarta,0.7,22.4,19.4,7.26,85.84,6,9,55.76,60,66.23,16.48,45.11,0,2,49.76,6.1,1,522.25,22.71,2025-Q2,0
CUST-004937,40.0,Female,Indonesia,Medan,7.8,16.5,16.2,6.87,6.94,8,9,91.48,120,65.47,7.46,31.24,0,1,37.72,9.4,5,913.19,22.53,2025-Q1,0
CUST-004938,25.0,Female,Malaysia,Penang,6.1,14.0,19.6,6.58,21.01,4,9,178.89,70,63.48,10.85,23.38,3,1,42.91,5.4,2,1670.26,32.4,2024-Q1,0
CUST-004939,40.0,Female,Malaysia,Penang,2.7,35.6,21.2,2.74,42.57,6,6,42.78,31,31.7,14.93,81.82,1,1,69.53,2.0,1,365.34,19.9,2025-Q1,0
CUST-004940,39.0,Male,Indonesia,Bandung,0.4,13.7,1.2,9.29,23.47,1,2,78.59,70,81.22,2.59,69.93,0,3,46.64,0.0,4,231.81,53.39,2024-Q3,0
CUST-004941,32.0,Female,Philippines,Manila,3.1,9.8,18.1,3.05,54.72,4,9,55.29,65,22.11,15.68,59.93,3,1,61.48,5.9,2,587.38,24.23,2024-Q4,0
CUST-004942,40.0,Male,Indonesia,Surabaya,10.4,31.5,6.3,5.08,34.64,6,4,127.89,29,36.52,1.1,29.37,2,2,53.65,3.3,3,628.9,17.34,2025-Q2,0
CUST-004943,18.0,Male,Malaysia,Penang,4.0,24.8,15.5,8.4,55.71,9,10,132.52,61,61.46,47.48,70.78,1,1,54.43,5.9,4,1418.78,16.93,2024-Q4,0
CUST-004944,36.0,Female,Thailand,Phuket,3.8,26.8,13.6,5.07,33.03,5,11,51.18,20,7.87,13.58,74.18,3,2,51.78,4.4,2,649.65,46.63,2025-Q2,0
CUST-004945,29.0,Female,Singapore,Singapore,2.5,19.6,13.8,6.2,48.9,2,2,153.65,24,68.14,8.0,68.52,0,4,80.26,8.2,5,403.98,21.13,2024-Q3,0
CUST-004946,65.0,Female,Philippines,Manila,3.6,7.0,6.8,6.3,18.86,2,10,132.77,29,37.09,7.14,22.0,0,3,76.82,11.1,2,1357.52,4.16,2024-Q4,0
CUST-004947,36.0,Male,Malaysia,Johor Bahru,4.0,18.7,20.2,6.16,76.75,5,4,76.53,67,19.15,15.61,35.81,3,2,78.96,6.3,4,377.05,24.56,2024-Q4,0
CUST-004948,27.0,Male,Philippines,Manila,3.0,5.9,6.3,6.29,4.01,4,12,126.37,10,5.0,25.38,68.18,1,2,60.74,7.5,3,1525.96,6.92,2024-Q4,0
CUST-004949,19.0,Female,Malaysia,Penang,2.3,19.9,18.5,6.53,23.84,7,4,39.51,182,61.04,4.29,44.46,1,2,26.4,8.6,5,198.94,5.76,2024-Q2,0
CUST-004950,48.0,Male,Malaysia,Penang,3.0,23.2,5.4,6.19,9.59,6,10,239.16,150,21.02,30.12,30.87,0,3,56.83,7.4,5,2411.96,20.39,2024-Q4,0
